UserId,ProdId,ProdName,Rating
35,7.18113E+11,Meats-O,-3.154397488
35,1.54679E+11,Meats-M,-3.242318153
35,31679528458,Meats-F,-3.282592058
40,2248474445,Meats-P,0.043377373
43,9.76657E+11,Meats-J,-3.2038939
43,8.82315E+11,Meats-P,-3.005288363
43,6.78175E+11,Meats-M,-3.21206212
43,7.18113E+11,Meats-O,-3.153507948
43,1.54679E+11,Meats-M,-3.24142766
43,31679528458,Meats-F,-3.281694412
44,9.76657E+11,Meats-N,-3.204255342
44,8.82315E+11,Meats-E,-3.005677223
44,6.78175E+11,Meats-O,-3.212488651
44,7.18113E+11,Meats-G,-3.153898239
44,1.54679E+11,Meats-B,-3.241797924
44,31679528458,Meats-I,-3.282121897
48,2248474445,Meats-B,0.043477174
49,9.76657E+11,Meats-L,-3.205103874
49,8.82315E+11,Meats-N,-3.006573915
49,6.78175E+11,Meats-M,-3.21336031
49,7.18113E+11,Meats-G,-3.154765844
49,1.54679E+11,Meats-S,-3.242670298
49,31679528458,Meats-Q,-3.28298974
53,9.76657E+11,Meats-D,-3.204545021
53,8.82315E+11,Meats-O,-3.006076336
53,6.78175E+11,Meats-C,-3.212830782
53,7.18113E+11,Meats-G,-3.154280901
53,1.54679E+11,Meats-E,-3.242153883
53,31679528458,Meats-F,-3.282385826
56,9.76657E+11,Meats-P,-3.205665112
56,8.82315E+11,Meats-S,-3.007151365
56,6.78175E+11,Meats-K,-3.213921785
56,7.18113E+11,Meats-F,-3.155327559
56,1.54679E+11,Meats-Q,-3.243249893
56,31679528458,Meats-P,-3.283506632
62,9.76657E+11,Meats-H,-3.203484297
62,8.82315E+11,Meats-O,-3.004852295
62,6.78175E+11,Meats-D,-3.211715221
62,7.18113E+11,Meats-H,-3.153136969
62,1.54679E+11,Meats-Q,-3.241027594
62,31679528458,Meats-E,-3.281344891
67,9.76657E+11,Meats-S,-3.204574108
67,8.82315E+11,Meats-M,-3.005992889
67,6.78175E+11,Meats-R,-3.21281004
67,7.18113E+11,Meats-G,-3.154200792
67,1.54679E+11,Meats-J,-3.242066383
67,31679528458,Meats-S,-3.282409191
68,9.76657E+11,Meats-B,-3.204646587
68,8.82315E+11,Meats-I,-3.006076336
68,6.78175E+11,Meats-S,-3.212837458
68,7.18113E+11,Meats-A,-3.154341459
68,1.54679E+11,Meats-F,-3.242212772
68,31679528458,Meats-K,-3.282514095
69,9.76657E+11,Meats-B,-3.203881979
69,8.82315E+11,Meats-S,-3.005207777
69,6.78175E+11,Meats-C,-3.211991072
69,7.18113E+11,Meats-Q,-3.153520584
69,1.54679E+11,Meats-M,-3.241398096
69,31679528458,Meats-B,-3.281683445
73,9.76657E+11,Meats-B,-3.2050488
73,8.82315E+11,Meats-R,-3.006524086
73,6.78175E+11,Meats-E,-3.213248014
73,7.18113E+11,Meats-H,-3.154718399
73,1.54679E+11,Meats-D,-3.242657185
73,31679528458,Meats-O,-3.282892466
74,9.76657E+11,Meats-E,-3.205018759
74,8.82315E+11,Meats-Q,-3.006432533
74,6.78175E+11,Meats-G,-3.213173866
74,7.18113E+11,Meats-N,-3.154656172
74,1.54679E+11,Meats-E,-3.242571115
74,31679528458,Meats-P,-3.28282094
77,6.41944E+11,Meats-L,-1.648537159
77,7.7045E+11,Meats-E,-1.611094236
79,9.76657E+11,Meats-N,-3.205339193
79,8.82315E+11,Meats-I,-3.006790161
79,6.78175E+11,Meats-C,-3.213465929
79,7.18113E+11,Meats-R,-3.154985666
79,1.54679E+11,Meats-P,-3.242878199
79,31679528458,Meats-A,-3.283117533
80,9.76657E+11,Meats-H,-3.204737663
80,8.82315E+11,Meats-L,-3.006206751
80,6.78175E+11,Meats-G,-3.213016272
80,7.18113E+11,Meats-L,-3.154438019
80,1.54679E+11,Meats-F,-3.242368221
80,31679528458,Meats-E,-3.282593489
82,2248474445,Meats-E,0.043818198
84,9.76657E+11,Meats-I,-3.204532862
84,8.82315E+11,Meats-H,-3.005942106
84,6.78175E+11,Meats-O,-3.212737799
84,7.18113E+11,Meats-P,-3.154163361
84,1.54679E+11,Meats-O,-3.242105246
84,31679528458,Meats-E,-3.28238368
86,9.76657E+11,Meats-J,-3.204654932
86,8.82315E+11,Meats-P,-3.00604558
86,6.78175E+11,Meats-G,-3.212818861
86,7.18113E+11,Meats-O,-3.154255867
86,1.54679E+11,Meats-G,-3.242139101
86,31679528458,Meats-C,-3.282468319
90,9.76657E+11,Meats-J,-3.204711676
90,8.82315E+11,Meats-L,-3.006127834
90,6.78175E+11,Meats-I,-3.212928534
90,7.18113E+11,Meats-B,-3.154339075
90,1.54679E+11,Meats-F,-3.242225647
90,31679528458,Meats-D,-3.282520771
91,9.76657E+11,Meats-R,-3.204604864
91,8.82315E+11,Meats-A,-3.006070852
91,6.78175E+11,Meats-N,-3.212840796
91,7.18113E+11,Meats-D,-3.154229879
91,1.54679E+11,Meats-I,-3.242144108
91,31679528458,Meats-F,-3.282495737
92,6.41944E+11,Meats-I,-1.652362466
92,7.7045E+11,Meats-C,-1.615068555
94,9.76657E+11,Meats-M,-3.204605341
94,8.82315E+11,Meats-B,-3.005968332
94,6.78175E+11,Meats-N,-3.212704182
94,7.18113E+11,Meats-P,-3.154180765
94,1.54679E+11,Meats-L,-3.242100954
94,31679528458,Meats-O,-3.282360077
99,6.41944E+11,Meats-Q,-1.643354416
99,7.7045E+11,Meats-C,-1.60608089
102,6.41944E+11,Meats-H,-1.640859962
102,7.7045E+11,Meats-I,-1.603677034
103,9.76657E+11,Meats-J,-3.204634428
103,8.82315E+11,Meats-F,-3.006017208
103,6.78175E+11,Meats-Q,-3.212810278
103,7.18113E+11,Meats-B,-3.154244423
103,1.54679E+11,Meats-P,-3.242156744
103,31679528458,Meats-G,-3.28241396
108,6.41944E+11,Meats-N,-1.646719813
108,7.7045E+11,Meats-F,-1.609322786
110,9.76657E+11,Meats-G,-3.204290152
110,8.82315E+11,Meats-S,-3.005667925
110,6.78175E+11,Meats-L,-3.212495804
110,7.18113E+11,Meats-O,-3.153911829
110,1.54679E+11,Meats-N,-3.241821289
110,31679528458,Meats-M,-3.282117367
111,9.76657E+11,Meats-H,-3.204463243
111,8.82315E+11,Meats-H,-3.005852461
111,6.78175E+11,Meats-E,-3.212658882
111,7.18113E+11,Meats-S,-3.15405941
111,1.54679E+11,Meats-A,-3.241977215
111,31679528458,Meats-C,-3.282287121
112,9.76657E+11,Meats-N,-3.203561068
112,8.82315E+11,Meats-N,-3.004922628
112,6.78175E+11,Meats-S,-3.211685181
112,7.18113E+11,Meats-P,-3.15315485
112,1.54679E+11,Meats-A,-3.241099834
112,31679528458,Meats-B,-3.28138876
113,6.41944E+11,Meats-N,-1.653085589
113,7.7045E+11,Meats-S,-1.615702868
114,6.41944E+11,Meats-O,-1.64191699
114,7.7045E+11,Meats-N,-1.604656219
116,6.41944E+11,Meats-B,-1.651595712
116,7.7045E+11,Meats-C,-1.614242196
118,9.76657E+11,Meats-R,-3.20331502
118,8.82315E+11,Meats-M,-3.004695415
118,6.78175E+11,Meats-Q,-3.211475611
118,7.18113E+11,Meats-I,-3.152916431
118,1.54679E+11,Meats-H,-3.24087429
118,31679528458,Meats-F,-3.28113699
124,9.76657E+11,Meats-B,-3.204404831
124,8.82315E+11,Meats-D,-3.005844593
124,6.78175E+11,Meats-O,-3.212619066
124,7.18113E+11,Meats-I,-3.154057503
124,1.54679E+11,Meats-L,-3.24195385
124,31679528458,Meats-C,-3.282244921
126,9.76657E+11,Meats-L,-3.204934597
126,8.82315E+11,Meats-D,-3.006428003
126,6.78175E+11,Meats-S,-3.213149071
126,7.18113E+11,Meats-L,-3.154585361
126,1.54679E+11,Meats-D,-3.242512703
126,31679528458,Meats-S,-3.282807827
128,9.76657E+11,Meats-I,-3.20422101
128,8.82315E+11,Meats-D,-3.005668402
128,6.78175E+11,Meats-Q,-3.212452888
128,7.18113E+11,Meats-J,-3.153891087
128,1.54679E+11,Meats-G,-3.241769552
128,31679528458,Meats-C,-3.282076836
130,9.76657E+11,Meats-S,-3.205128431
130,8.82315E+11,Meats-C,-3.006631136
130,6.78175E+11,Meats-N,-3.21331954
130,7.18113E+11,Meats-C,-3.154770613
130,1.54679E+11,Meats-R,-3.242642403
130,31679528458,Meats-C,-3.282884836
131,9.76657E+11,Meats-M,-3.204546452
131,8.82315E+11,Meats-J,-3.005945683
131,6.78175E+11,Meats-L,-3.212764502
131,7.18113E+11,Meats-Q,-3.154218674
131,1.54679E+11,Meats-L,-3.242072582
131,31679528458,Meats-F,-3.282370567
133,9.76657E+11,Meats-L,-3.204512835
133,8.82315E+11,Meats-H,-3.005906343
133,6.78175E+11,Meats-Q,-3.212753057
133,7.18113E+11,Meats-O,-3.154147387
133,1.54679E+11,Meats-C,-3.242114544
133,31679528458,Meats-L,-3.282378912
134,9.76657E+11,Meats-Q,-3.204810143
134,8.82315E+11,Meats-C,-3.006224632
134,6.78175E+11,Meats-D,-3.213027477
134,7.18113E+11,Meats-D,-3.154401541
134,1.54679E+11,Meats-S,-3.242261171
134,31679528458,Meats-S,-3.282557964
136,9.76657E+11,Meats-I,-3.203819036
136,8.82315E+11,Meats-H,-3.005231619
136,6.78175E+11,Meats-B,-3.211986065
136,7.18113E+11,Meats-G,-3.153426886
136,1.54679E+11,Meats-B,-3.241343021
136,31679528458,Meats-H,-3.281701565
139,9.76657E+11,Meats-P,-3.20429945
139,8.82315E+11,Meats-L,-3.005723476
139,6.78175E+11,Meats-Q,-3.212496519
139,7.18113E+11,Meats-J,-3.153951406
139,1.54679E+11,Meats-B,-3.241913557
139,31679528458,Meats-P,-3.282175303
143,6.41944E+11,Meats-B,-1.628977418
143,7.7045E+11,Meats-C,-1.591893673
148,9.76657E+11,Meats-J,-3.202433109
148,8.82315E+11,Meats-N,-3.003735065
148,6.78175E+11,Meats-E,-3.210583448
148,7.18113E+11,Meats-Q,-3.152031422
148,1.54679E+11,Meats-B,-3.239964247
148,31679528458,Meats-H,-3.280298948
149,9.76657E+11,Meats-O,-3.204692602
149,8.82315E+11,Meats-S,-3.006070614
149,6.78175E+11,Meats-B,-3.21288085
149,7.18113E+11,Meats-R,-3.154340267
149,1.54679E+11,Meats-P,-3.242226124
149,31679528458,Meats-K,-3.282496214
150,9.76657E+11,Meats-F,-3.204169512
150,8.82315E+11,Meats-B,-3.005595684
150,6.78175E+11,Meats-R,-3.212367535
150,7.18113E+11,Meats-D,-3.153757572
150,1.54679E+11,Meats-E,-3.241716385
150,31679528458,Meats-O,-3.282014608
151,9.76657E+11,Meats-N,-3.203143835
151,8.82315E+11,Meats-A,-3.004563093
151,6.78175E+11,Meats-A,-3.21139884
151,7.18113E+11,Meats-C,-3.152770996
151,1.54679E+11,Meats-E,-3.240719557
151,31679528458,Meats-K,-3.281005621
152,2248474445,Meats-N,0.043317657
154,9.76657E+11,Meats-M,-3.20428443
154,8.82315E+11,Meats-E,-3.005728483
154,6.78175E+11,Meats-S,-3.212472677
154,7.18113E+11,Meats-A,-3.153949976
154,1.54679E+11,Meats-M,-3.241868734
154,31679528458,Meats-M,-3.28216362
155,9.76657E+11,Meats-A,-3.205589771
155,8.82315E+11,Meats-M,-3.007055521
155,6.78175E+11,Meats-K,-3.213784695
155,7.18113E+11,Meats-F,-3.155234098
155,1.54679E+11,Meats-B,-3.243093729
155,31679528458,Meats-C,-3.283352137
156,9.76657E+11,Meats-G,-3.205042124
156,8.82315E+11,Meats-Q,-3.006526709
156,6.78175E+11,Meats-G,-3.213239908
156,7.18113E+11,Meats-O,-3.154675484
156,1.54679E+11,Meats-D,-3.24258709
156,31679528458,Meats-H,-3.282834291
161,9.76657E+11,Meats-Q,-3.20452714
161,8.82315E+11,Meats-B,-3.005948067
161,6.78175E+11,Meats-D,-3.212735891
161,7.18113E+11,Meats-K,-3.154159784
161,1.54679E+11,Meats-S,-3.242182016
161,31679528458,Meats-A,-3.282337189
163,9.76657E+11,Meats-K,-3.203294039
163,8.82315E+11,Meats-R,-3.00461936
163,6.78175E+11,Meats-K,-3.211484432
163,7.18113E+11,Meats-F,-3.152868986
163,1.54679E+11,Meats-H,-3.240879059
163,31679528458,Meats-L,-3.281182051
165,9.76657E+11,Meats-R,-3.20471859
165,8.82315E+11,Meats-C,-3.006204128
165,6.78175E+11,Meats-E,-3.212940693
165,7.18113E+11,Meats-B,-3.154398918
165,1.54679E+11,Meats-C,-3.242316484
165,31679528458,Meats-E,-3.282578945
170,9.76657E+11,Meats-I,-3.203955889
170,8.82315E+11,Meats-K,-3.005383015
170,6.78175E+11,Meats-I,-3.212181568
170,7.18113E+11,Meats-J,-3.153584242
170,1.54679E+11,Meats-R,-3.241536856
170,31679528458,Meats-C,-3.281782866
171,6.41944E+11,Meats-F,-1.64634788
171,7.7045E+11,Meats-H,-1.608953595
172,9.76657E+11,Meats-C,-3.20549798
172,8.82315E+11,Meats-L,-3.006964445
172,6.78175E+11,Meats-O,-3.213723183
172,7.18113E+11,Meats-G,-3.155173302
172,1.54679E+11,Meats-R,-3.243059158
172,31679528458,Meats-O,-3.283258677
174,9.76657E+11,Meats-A,-3.204333305
174,8.82315E+11,Meats-B,-3.005733728
174,6.78175E+11,Meats-H,-3.212498188
174,7.18113E+11,Meats-J,-3.153970242
174,1.54679E+11,Meats-K,-3.241887331
174,31679528458,Meats-G,-3.282126904
178,9.76657E+11,Meats-F,-3.205080271
178,8.82315E+11,Meats-P,-3.006528854
178,6.78175E+11,Meats-Q,-3.213324785
178,7.18113E+11,Meats-R,-3.154763937
178,1.54679E+11,Meats-F,-3.242628574
178,31679528458,Meats-B,-3.28289938
179,9.76657E+11,Meats-P,-3.204966068
179,8.82315E+11,Meats-O,-3.006434917
179,6.78175E+11,Meats-N,-3.213194132
179,7.18113E+11,Meats-O,-3.154620171
179,1.54679E+11,Meats-K,-3.242518663
179,31679528458,Meats-E,-3.282792807
180,9.76657E+11,Meats-G,-3.204189301
180,8.82315E+11,Meats-H,-3.005568504
180,6.78175E+11,Meats-J,-3.212393761
180,7.18113E+11,Meats-L,-3.153825998
180,1.54679E+11,Meats-P,-3.241792202
180,31679528458,Meats-G,-3.282009602
185,6.41944E+11,Meats-M,-1.639958143
185,7.7045E+11,Meats-D,-1.602754354
188,9.76657E+11,Meats-Q,-3.203839302
188,8.82315E+11,Meats-C,-3.005171537
188,6.78175E+11,Meats-B,-3.2119627
188,7.18113E+11,Meats-Q,-3.153408051
188,1.54679E+11,Meats-J,-3.241348982
188,31679528458,Meats-R,-3.281643629
189,9.76657E+11,Meats-M,-3.204020977
189,8.82315E+11,Meats-C,-3.005406141
189,6.78175E+11,Meats-K,-3.21224165
189,7.18113E+11,Meats-R,-3.153670549
189,1.54679E+11,Meats-F,-3.24157548
189,31679528458,Meats-P,-3.28188777
190,9.76657E+11,Meats-D,-3.205009937
190,8.82315E+11,Meats-E,-3.00639677
190,6.78175E+11,Meats-S,-3.213246584
190,7.18113E+11,Meats-H,-3.154657364
190,1.54679E+11,Meats-I,-3.242578268
190,31679528458,Meats-D,-3.282803774
193,9.76657E+11,Meats-J,-3.204226494
193,8.82315E+11,Meats-L,-3.005629301
193,6.78175E+11,Meats-R,-3.212403059
193,7.18113E+11,Meats-K,-3.153858423
193,1.54679E+11,Meats-B,-3.241761923
193,31679528458,Meats-G,-3.282051563
195,9.76657E+11,Meats-G,-3.204348087
195,8.82315E+11,Meats-O,-3.005777597
195,6.78175E+11,Meats-G,-3.212557077
195,7.18113E+11,Meats-P,-3.154029131
195,1.54679E+11,Meats-F,-3.241917849
195,31679528458,Meats-H,-3.282258987
196,9.76657E+11,Meats-K,-3.204787493
196,8.82315E+11,Meats-B,-3.006198645
196,6.78175E+11,Meats-I,-3.213022709
196,7.18113E+11,Meats-F,-3.154414415
196,1.54679E+11,Meats-N,-3.242323875
196,31679528458,Meats-H,-3.282580614
197,9.76657E+11,Meats-Q,-3.204722166
197,8.82315E+11,Meats-I,-3.006150961
197,6.78175E+11,Meats-I,-3.212929249
197,7.18113E+11,Meats-S,-3.154341698
197,1.54679E+11,Meats-P,-3.242266417
197,31679528458,Meats-J,-3.282518864
200,9.76657E+11,Meats-A,-3.205185652
200,8.82315E+11,Meats-P,-3.00665307
200,6.78175E+11,Meats-G,-3.213466883
200,7.18113E+11,Meats-S,-3.154861212
200,1.54679E+11,Meats-F,-3.242771149
200,31679528458,Meats-K,-3.282985926
203,9.76657E+11,Meats-P,-3.204447269
203,8.82315E+11,Meats-B,-3.005805492
203,6.78175E+11,Meats-Q,-3.212590933
203,7.18113E+11,Meats-S,-3.154033661
203,1.54679E+11,Meats-O,-3.241974354
203,31679528458,Meats-M,-3.282271147
206,9.76657E+11,Meats-H,-3.204891443
206,8.82315E+11,Meats-F,-3.006296873
206,6.78175E+11,Meats-D,-3.213091373
206,7.18113E+11,Meats-D,-3.154459476
206,1.54679E+11,Meats-F,-3.242388964
206,31679528458,Meats-S,-3.282700062
215,9.76657E+11,Meats-B,-3.204588175
215,8.82315E+11,Meats-D,-3.006030798
215,6.78175E+11,Meats-C,-3.212798119
215,7.18113E+11,Meats-I,-3.154199123
215,1.54679E+11,Meats-G,-3.242120028
215,31679528458,Meats-R,-3.282366276
217,9.76657E+11,Meats-A,-3.20347333
217,8.82315E+11,Meats-S,-3.004874229
217,6.78175E+11,Meats-E,-3.211625576
217,7.18113E+11,Meats-R,-3.153084278
217,1.54679E+11,Meats-P,-3.241029978
217,31679528458,Meats-G,-3.281322002
220,9.76657E+11,Meats-E,-3.205336332
220,8.82315E+11,Meats-F,-3.006824732
220,6.78175E+11,Meats-I,-3.213587284
220,7.18113E+11,Meats-P,-3.155037403
220,1.54679E+11,Meats-A,-3.242947102
220,31679528458,Meats-H,-3.283152342
221,9.76657E+11,Meats-A,-3.205007076
221,8.82315E+11,Meats-G,-3.006448269
221,6.78175E+11,Meats-O,-3.213231325
221,7.18113E+11,Meats-M,-3.154622078
221,1.54679E+11,Meats-Q,-3.242524862
221,31679528458,Meats-A,-3.282811403
222,9.76657E+11,Meats-Q,-3.202929974
222,8.82315E+11,Meats-R,-3.00431633
222,6.78175E+11,Meats-I,-3.21111393
222,7.18113E+11,Meats-I,-3.15255785
222,1.54679E+11,Meats-R,-3.240481377
222,31679528458,Meats-S,-3.280821562
223,9.76657E+11,Meats-N,-3.204020977
223,8.82315E+11,Meats-A,-3.005452156
223,6.78175E+11,Meats-J,-3.212225676
223,7.18113E+11,Meats-B,-3.153615236
223,1.54679E+11,Meats-B,-3.241578102
223,31679528458,Meats-M,-3.281876564
229,9.76657E+11,Meats-S,-3.204916239
229,8.82315E+11,Meats-K,-3.006370783
229,6.78175E+11,Meats-M,-3.213155746
229,7.18113E+11,Meats-D,-3.154562473
229,1.54679E+11,Meats-H,-3.242503166
229,31679528458,Meats-M,-3.282729387
231,9.76657E+11,Meats-J,-3.204899311
231,8.82315E+11,Meats-G,-3.00632453
231,6.78175E+11,Meats-C,-3.213120461
231,7.18113E+11,Meats-Q,-3.154560566
231,1.54679E+11,Meats-A,-3.242408752
231,31679528458,Meats-J,-3.282693386
232,9.76657E+11,Meats-S,-3.204781294
232,8.82315E+11,Meats-K,-3.00624609
232,6.78175E+11,Meats-N,-3.212973833
232,7.18113E+11,Meats-Q,-3.1544559
232,1.54679E+11,Meats-H,-3.242337942
232,31679528458,Meats-K,-3.282577038
239,9.76657E+11,Meats-O,-3.203985691
239,8.82315E+11,Meats-M,-3.005367279
239,6.78175E+11,Meats-L,-3.212139368
239,7.18113E+11,Meats-O,-3.153606176
239,1.54679E+11,Meats-A,-3.241531372
239,31679528458,Meats-N,-3.281858206
240,9.76657E+11,Meats-E,-3.204410315
240,8.82315E+11,Meats-C,-3.005832434
240,6.78175E+11,Meats-F,-3.212676525
240,7.18113E+11,Meats-O,-3.154075861
240,1.54679E+11,Meats-F,-3.241957903
240,31679528458,Meats-A,-3.282218933
242,6.41944E+11,Meats-I,-1.649233341
242,7.7045E+11,Meats-B,-1.611906409
245,9.76657E+11,Meats-N,-3.204698086
245,8.82315E+11,Meats-G,-3.006114006
245,6.78175E+11,Meats-D,-3.212939024
245,7.18113E+11,Meats-S,-3.154323816
245,1.54679E+11,Meats-K,-3.242211103
245,31679528458,Meats-A,-3.282503605
246,9.76657E+11,Meats-K,-3.205178976
246,8.82315E+11,Meats-H,-3.006592989
246,6.78175E+11,Meats-G,-3.213371277
246,7.18113E+11,Meats-I,-3.154801846
246,1.54679E+11,Meats-Q,-3.242721796
246,31679528458,Meats-D,-3.282944441
247,9.76657E+11,Meats-F,-3.205178976
247,8.82315E+11,Meats-F,-3.006656647
247,6.78175E+11,Meats-Q,-3.213407993
247,7.18113E+11,Meats-H,-3.154898882
247,1.54679E+11,Meats-S,-3.242731333
247,31679528458,Meats-S,-3.282981873
253,9.76657E+11,Meats-L,-3.204675913
253,8.82315E+11,Meats-L,-3.006124258
253,6.78175E+11,Meats-B,-3.212850571
253,7.18113E+11,Meats-C,-3.154355526
253,1.54679E+11,Meats-K,-3.242148876
253,31679528458,Meats-L,-3.282477617
254,9.76657E+11,Meats-S,-3.204484463
254,8.82315E+11,Meats-Q,-3.005911589
254,6.78175E+11,Meats-H,-3.212684393
254,7.18113E+11,Meats-M,-3.154140472
254,1.54679E+11,Meats-A,-3.242017746
254,31679528458,Meats-J,-3.282313108
257,9.76657E+11,Meats-O,-3.204090118
257,8.82315E+11,Meats-N,-3.005444288
257,6.78175E+11,Meats-H,-3.21227169
257,7.18113E+11,Meats-P,-3.153713942
257,1.54679E+11,Meats-J,-3.241621733
257,31679528458,Meats-R,-3.281905651
260,9.76657E+11,Meats-Q,-3.203870296
260,8.82315E+11,Meats-A,-3.005251646
260,6.78175E+11,Meats-H,-3.212120771
260,7.18113E+11,Meats-Q,-3.153553724
260,1.54679E+11,Meats-L,-3.241406202
260,31679528458,Meats-K,-3.281704426
263,9.76657E+11,Meats-N,-3.204160213
263,8.82315E+11,Meats-I,-3.005603075
263,6.78175E+11,Meats-S,-3.212356567
263,7.18113E+11,Meats-B,-3.153808355
263,1.54679E+11,Meats-D,-3.24175787
263,31679528458,Meats-G,-3.28200078
265,9.76657E+11,Meats-J,-3.204965115
265,8.82315E+11,Meats-H,-3.006375551
265,6.78175E+11,Meats-R,-3.213160276
265,7.18113E+11,Meats-O,-3.154582739
265,1.54679E+11,Meats-G,-3.242498398
265,31679528458,Meats-F,-3.282786131
268,9.76657E+11,Meats-H,-3.204737663
268,8.82315E+11,Meats-E,-3.006188631
268,6.78175E+11,Meats-A,-3.212963581
268,7.18113E+11,Meats-I,-3.154359102
268,1.54679E+11,Meats-K,-3.242301226
268,31679528458,Meats-I,-3.282586813
269,6.41944E+11,Meats-I,-1.657817006
269,7.7045E+11,Meats-B,-1.620334148
272,9.76657E+11,Meats-I,-3.203919888
272,8.82315E+11,Meats-F,-3.005310774
272,6.78175E+11,Meats-G,-3.212092161
272,7.18113E+11,Meats-L,-3.153499603
272,1.54679E+11,Meats-K,-3.241425991
272,31679528458,Meats-H,-3.281721592
274,9.76657E+11,Meats-O,-3.205053806
274,8.82315E+11,Meats-K,-3.00652194
274,6.78175E+11,Meats-P,-3.213268518
274,7.18113E+11,Meats-G,-3.154692411
274,1.54679E+11,Meats-H,-3.24260807
274,31679528458,Meats-Q,-3.282873154
275,9.76657E+11,Meats-O,-3.204829454
275,8.82315E+11,Meats-H,-3.006246567
275,6.78175E+11,Meats-F,-3.212998629
275,7.18113E+11,Meats-F,-3.154454947
275,1.54679E+11,Meats-Q,-3.242389917
275,31679528458,Meats-D,-3.282637358
281,9.76657E+11,Meats-Q,-3.204462767
281,8.82315E+11,Meats-S,-3.005893707
281,6.78175E+11,Meats-D,-3.212657928
281,7.18113E+11,Meats-L,-3.154084682
281,1.54679E+11,Meats-P,-3.242000818
281,31679528458,Meats-B,-3.282332659
283,9.76657E+11,Meats-I,-3.204966307
283,8.82315E+11,Meats-O,-3.006415129
283,6.78175E+11,Meats-B,-3.213107347
283,7.18113E+11,Meats-K,-3.154616594
283,1.54679E+11,Meats-I,-3.242483616
283,31679528458,Meats-I,-3.282792807
