UserId,ProdId,ProdName,Rating
78,1.02382E+11,Keto-N,-3.060091972
78,3.54563E+11,Keto-S,-3.144371986
82,5.88376E+11,Keto-M,-1.985447407
82,9.00382E+11,Keto-L,-1.920473814
84,8.4854E+11,Keto-K,-3.015177965
84,5.4747E+11,Keto-D,-3.12187171
84,16698463201,Keto-H,-3.196451426
84,8.29979E+11,Keto-Q,-3.135559559
84,1.02382E+11,Keto-Q,-3.060122252
84,3.54563E+11,Keto-N,-3.144388914
92,8.4854E+11,Keto-A,-3.015212774
92,5.4747E+11,Keto-P,-3.121904612
92,16698463201,Keto-K,-3.196490049
92,8.29979E+11,Keto-I,-3.13561821
92,1.02382E+11,Keto-F,-3.060129642
92,3.54563E+11,Keto-N,-3.144506454
93,8.4854E+11,Keto-Q,-3.014586449
93,5.4747E+11,Keto-Q,-3.121321917
93,16698463201,Keto-F,-3.195947886
93,8.29979E+11,Keto-J,-3.135051966
93,1.02382E+11,Keto-O,-3.059568644
93,3.54563E+11,Keto-L,-3.14391923
97,8.4854E+11,Keto-B,-3.016100407
97,5.4747E+11,Keto-P,-3.122747421
97,16698463201,Keto-J,-3.197325468
97,8.29979E+11,Keto-I,-3.136405706
97,1.02382E+11,Keto-S,-3.060991287
97,3.54563E+11,Keto-B,-3.145302534
98,5.88376E+11,Keto-F,-1.992660403
98,9.00382E+11,Keto-C,-1.92759192
99,8.4854E+11,Keto-E,-3.014938116
99,5.4747E+11,Keto-J,-3.121621609
99,16698463201,Keto-N,-3.196223974
99,8.29979E+11,Keto-F,-3.135332823
99,1.02382E+11,Keto-E,-3.059871912
99,3.54563E+11,Keto-P,-3.144153357
102,8.4854E+11,Keto-H,-3.01500392
102,5.4747E+11,Keto-F,-3.121690989
102,16698463201,Keto-S,-3.196269274
102,8.29979E+11,Keto-K,-3.135371208
102,1.02382E+11,Keto-M,-3.059945107
102,3.54563E+11,Keto-S,-3.144277334
105,5.88376E+11,Keto-A,-1.969136477
105,9.00382E+11,Keto-S,-1.904233575
109,8.4854E+11,Keto-O,-3.01589632
109,5.4747E+11,Keto-H,-3.122632027
109,16698463201,Keto-B,-3.197223663
109,8.29979E+11,Keto-R,-3.136286974
109,1.02382E+11,Keto-N,-3.060840368
109,3.54563E+11,Keto-M,-3.145148039
110,8.4854E+11,Keto-A,-3.015722036
110,5.4747E+11,Keto-H,-3.122367382
110,16698463201,Keto-R,-3.19694829
110,8.29979E+11,Keto-Q,-3.136014938
110,1.02382E+11,Keto-G,-3.06065011
110,3.54563E+11,Keto-E,-3.144904137
113,8.4854E+11,Keto-D,-3.015550137
113,5.4747E+11,Keto-K,-3.12223959
113,16698463201,Keto-P,-3.196835995
113,8.29979E+11,Keto-G,-3.135944366
113,1.02382E+11,Keto-N,-3.060448885
113,3.54563E+11,Keto-G,-3.14477706
115,5.88376E+11,Keto-Q,-1.958938599
115,9.00382E+11,Keto-H,-1.894196391
118,8.4854E+11,Keto-I,-3.014374256
118,5.4747E+11,Keto-C,-3.121054649
118,16698463201,Keto-A,-3.195651054
118,8.29979E+11,Keto-H,-3.134740591
118,1.02382E+11,Keto-C,-3.059307337
118,3.54563E+11,Keto-I,-3.143606901
120,8.4854E+11,Keto-H,-3.016288996
120,5.4747E+11,Keto-B,-3.122876883
120,16698463201,Keto-L,-3.197469234
120,8.29979E+11,Keto-G,-3.136593103
120,1.02382E+11,Keto-P,-3.061188221
120,3.54563E+11,Keto-Q,-3.145427227
124,8.4854E+11,Keto-D,-3.018690348
124,5.4747E+11,Keto-M,-3.125208855
124,16698463201,Keto-J,-3.19974184
124,8.29979E+11,Keto-F,-3.138854742
124,1.02382E+11,Keto-F,-3.063533306
124,3.54563E+11,Keto-Q,-3.147643328
125,8.4854E+11,Keto-A,-3.015804291
125,5.4747E+11,Keto-N,-3.12249589
125,16698463201,Keto-D,-3.19704175
125,8.29979E+11,Keto-K,-3.136167526
125,1.02382E+11,Keto-E,-3.060688734
125,3.54563E+11,Keto-A,-3.144961834
126,8.4854E+11,Keto-L,-3.01463747
126,5.4747E+11,Keto-P,-3.12135458
126,16698463201,Keto-P,-3.1959548
126,8.29979E+11,Keto-H,-3.135011435
126,1.02382E+11,Keto-K,-3.059542894
126,3.54563E+11,Keto-J,-3.143862009
131,8.4854E+11,Keto-F,-3.016402483
131,5.4747E+11,Keto-N,-3.123038054
131,16698463201,Keto-S,-3.19760561
131,8.29979E+11,Keto-I,-3.136740923
131,1.02382E+11,Keto-J,-3.061300278
131,3.54563E+11,Keto-K,-3.145545959
136,8.4854E+11,Keto-P,-3.017961979
136,5.4747E+11,Keto-Q,-3.124544144
136,16698463201,Keto-O,-3.199066401
136,8.29979E+11,Keto-N,-3.138191938
136,1.02382E+11,Keto-K,-3.062813997
136,3.54563E+11,Keto-O,-3.146993637
141,8.4854E+11,Keto-B,-3.014202118
141,5.4747E+11,Keto-O,-3.120910168
141,16698463201,Keto-C,-3.195501804
141,8.29979E+11,Keto-S,-3.134567022
141,1.02382E+11,Keto-K,-3.059134722
141,3.54563E+11,Keto-K,-3.14349103
142,8.4854E+11,Keto-P,-3.017266512
142,5.4747E+11,Keto-F,-3.123829126
142,16698463201,Keto-J,-3.198405266
142,8.29979E+11,Keto-B,-3.13752079
142,1.02382E+11,Keto-O,-3.062144518
142,3.54563E+11,Keto-J,-3.146348476
147,8.4854E+11,Keto-E,-3.015916348
147,5.4747E+11,Keto-C,-3.122545958
147,16698463201,Keto-M,-3.19712925
147,8.29979E+11,Keto-G,-3.136214256
147,1.02382E+11,Keto-Q,-3.06081605
147,3.54563E+11,Keto-P,-3.145073414
152,5.88376E+11,Keto-O,-1.978664875
152,9.00382E+11,Keto-F,-1.913837075
158,8.4854E+11,Keto-K,-3.019037247
158,5.4747E+11,Keto-P,-3.125605345
158,16698463201,Keto-N,-3.200056314
158,8.29979E+11,Keto-Q,-3.139264584
158,1.02382E+11,Keto-G,-3.063912868
158,3.54563E+11,Keto-L,-3.148025751
162,8.4854E+11,Keto-I,-3.01869297
162,5.4747E+11,Keto-K,-3.125320673
162,16698463201,Keto-D,-3.199829102
162,8.29979E+11,Keto-D,-3.138969898
162,1.02382E+11,Keto-O,-3.063589334
162,3.54563E+11,Keto-C,-3.147712946
163,8.4854E+11,Keto-I,-3.01606369
163,5.4747E+11,Keto-N,-3.122812986
163,16698463201,Keto-I,-3.197337866
163,8.29979E+11,Keto-P,-3.136441708
163,1.02382E+11,Keto-G,-3.060999155
163,3.54563E+11,Keto-R,-3.145241499
164,8.4854E+11,Keto-I,-3.016043186
164,5.4747E+11,Keto-B,-3.122699738
164,16698463201,Keto-F,-3.197237492
164,8.29979E+11,Keto-D,-3.136408567
164,1.02382E+11,Keto-C,-3.060970306
164,3.54563E+11,Keto-Q,-3.145225525
166,8.4854E+11,Keto-C,-3.013621569
166,5.4747E+11,Keto-E,-3.1203866
166,16698463201,Keto-R,-3.195005655
166,8.29979E+11,Keto-I,-3.134092808
166,1.02382E+11,Keto-D,-3.058567047
166,3.54563E+11,Keto-N,-3.142913818
167,8.4854E+11,Keto-L,-3.013165712
167,5.4747E+11,Keto-E,-3.119988918
167,16698463201,Keto-M,-3.194559574
167,8.29979E+11,Keto-L,-3.133624792
167,1.02382E+11,Keto-E,-3.058187962
167,3.54563E+11,Keto-K,-3.142569065
168,8.4854E+11,Keto-S,-3.015945673
168,5.4747E+11,Keto-Q,-3.122570276
168,16698463201,Keto-E,-3.197197199
168,8.29979E+11,Keto-O,-3.136259079
168,1.02382E+11,Keto-D,-3.060810089
168,3.54563E+11,Keto-M,-3.145139456
169,8.4854E+11,Keto-P,-3.020002127
169,5.4747E+11,Keto-M,-3.126531363
169,16698463201,Keto-C,-3.201018095
169,8.29979E+11,Keto-M,-3.140217066
169,1.02382E+11,Keto-L,-3.064803839
169,3.54563E+11,Keto-D,-3.148953915
170,8.4854E+11,Keto-O,-3.017072916
170,5.4747E+11,Keto-A,-3.123652458
170,16698463201,Keto-B,-3.198191643
170,8.29979E+11,Keto-B,-3.137320042
170,1.02382E+11,Keto-J,-3.06191349
170,3.54563E+11,Keto-J,-3.146095276
175,8.4854E+11,Keto-F,-3.015046597
175,5.4747E+11,Keto-P,-3.121761322
175,16698463201,Keto-B,-3.196323872
175,8.29979E+11,Keto-D,-3.135422468
175,1.02382E+11,Keto-E,-3.060003996
175,3.54563E+11,Keto-O,-3.144285202
176,5.88376E+11,Keto-S,-1.96760869
176,9.00382E+11,Keto-K,-1.902802467
180,8.4854E+11,Keto-D,-3.01519227
180,5.4747E+11,Keto-B,-3.121961594
180,16698463201,Keto-D,-3.196558952
180,8.29979E+11,Keto-P,-3.135644197
180,1.02382E+11,Keto-M,-3.060183048
180,3.54563E+11,Keto-N,-3.144483089
182,8.4854E+11,Keto-D,-3.017109632
182,5.4747E+11,Keto-G,-3.123715162
182,16698463201,Keto-S,-3.198251724
182,8.29979E+11,Keto-F,-3.137345552
182,1.02382E+11,Keto-S,-3.061966896
182,3.54563E+11,Keto-P,-3.146188021
183,8.4854E+11,Keto-K,-3.015740156
183,5.4747E+11,Keto-O,-3.122373819
183,16698463201,Keto-E,-3.196939468
183,8.29979E+11,Keto-L,-3.136052847
183,1.02382E+11,Keto-H,-3.060619116
183,3.54563E+11,Keto-S,-3.144879341
185,3.2727E+11,Keto-A,0.012483711
187,8.4854E+11,Keto-O,-3.017591476
187,5.4747E+11,Keto-A,-3.124223948
187,16698463201,Keto-E,-3.198680162
187,8.29979E+11,Keto-M,-3.137886524
187,1.02382E+11,Keto-Q,-3.062453508
187,3.54563E+11,Keto-P,-3.146685362
188,8.4854E+11,Keto-E,-3.016366959
188,5.4747E+11,Keto-S,-3.123073816
188,16698463201,Keto-L,-3.197588444
188,8.29979E+11,Keto-O,-3.136652946
188,1.02382E+11,Keto-P,-3.061271667
188,3.54563E+11,Keto-D,-3.145576
190,8.4854E+11,Keto-O,-3.015181303
190,5.4747E+11,Keto-N,-3.121921539
190,16698463201,Keto-D,-3.196450472
190,8.29979E+11,Keto-A,-3.135591269
190,1.02382E+11,Keto-C,-3.060122728
190,3.54563E+11,Keto-P,-3.144414663
195,8.4854E+11,Keto-R,-3.016544104
195,5.4747E+11,Keto-N,-3.123179674
195,16698463201,Keto-Q,-3.197764397
195,8.29979E+11,Keto-G,-3.136874676
195,1.02382E+11,Keto-G,-3.061462879
195,3.54563E+11,Keto-J,-3.145682573
203,8.4854E+11,Keto-H,-3.016043425
203,5.4747E+11,Keto-S,-3.122701645
203,16698463201,Keto-N,-3.197312355
203,8.29979E+11,Keto-K,-3.136379957
203,1.02382E+11,Keto-O,-3.060971737
203,3.54563E+11,Keto-E,-3.145263433
208,8.4854E+11,Keto-S,-3.01687479
208,5.4747E+11,Keto-S,-3.123530865
208,16698463201,Keto-G,-3.198069096
208,8.29979E+11,Keto-O,-3.137270212
208,1.02382E+11,Keto-D,-3.061821699
208,3.54563E+11,Keto-D,-3.14603138
210,8.4854E+11,Keto-K,-3.014467239
210,5.4747E+11,Keto-O,-3.121168852
210,16698463201,Keto-F,-3.195753813
210,8.29979E+11,Keto-J,-3.134871721
210,1.02382E+11,Keto-N,-3.059358597
210,3.54563E+11,Keto-H,-3.143712282
219,8.4854E+11,Keto-I,-3.014251232
219,5.4747E+11,Keto-G,-3.120988131
219,16698463201,Keto-P,-3.195684195
219,8.29979E+11,Keto-P,-3.134728193
219,1.02382E+11,Keto-E,-3.059241056
219,3.54563E+11,Keto-J,-3.143550634
226,5.88376E+11,Keto-A,-1.987606287
226,9.00382E+11,Keto-A,-1.922675371
228,5.88376E+11,Keto-B,-1.963895202
228,9.00382E+11,Keto-L,-1.899090409
232,8.4854E+11,Keto-O,-3.015726089
232,5.4747E+11,Keto-G,-3.122363091
232,16698463201,Keto-B,-3.196994543
232,8.29979E+11,Keto-C,-3.136126995
232,1.02382E+11,Keto-J,-3.060585976
232,3.54563E+11,Keto-C,-3.144889593
233,8.4854E+11,Keto-A,-3.01646328
233,5.4747E+11,Keto-R,-3.123100758
233,16698463201,Keto-E,-3.197671652
233,8.29979E+11,Keto-L,-3.136786699
233,1.02382E+11,Keto-I,-3.061331511
233,3.54563E+11,Keto-D,-3.145594835
236,8.4854E+11,Keto-A,-3.01482892
236,5.4747E+11,Keto-L,-3.121535301
236,16698463201,Keto-E,-3.196111202
236,8.29979E+11,Keto-E,-3.135224581
236,1.02382E+11,Keto-O,-3.059807777
236,3.54563E+11,Keto-J,-3.144113302
238,5.88376E+11,Keto-P,-1.968112826
238,9.00382E+11,Keto-Q,-1.903205037
241,5.88376E+11,Keto-F,-1.990999937
241,9.00382E+11,Keto-R,-1.926027179
255,8.4854E+11,Keto-L,-3.012571812
255,5.4747E+11,Keto-E,-3.119403601
255,16698463201,Keto-D,-3.194026709
255,8.29979E+11,Keto-K,-3.133110523
255,1.02382E+11,Keto-O,-3.057624102
255,3.54563E+11,Keto-S,-3.141959429
258,8.4854E+11,Keto-O,-3.014806032
258,5.4747E+11,Keto-L,-3.121502161
258,16698463201,Keto-K,-3.19611311
258,8.29979E+11,Keto-I,-3.135173321
258,1.02382E+11,Keto-A,-3.059737444
258,3.54563E+11,Keto-L,-3.144048452
259,8.4854E+11,Keto-A,-3.015645504
259,5.4747E+11,Keto-E,-3.122327805
259,16698463201,Keto-N,-3.196895838
259,8.29979E+11,Keto-P,-3.136008978
259,1.02382E+11,Keto-S,-3.060592651
259,3.54563E+11,Keto-L,-3.144867659
261,5.88376E+11,Keto-P,-1.973889828
261,9.00382E+11,Keto-C,-1.908934116
263,8.4854E+11,Keto-G,-3.015995502
263,5.4747E+11,Keto-J,-3.122606993
263,16698463201,Keto-M,-3.19718504
263,8.29979E+11,Keto-E,-3.136311054
263,1.02382E+11,Keto-P,-3.060869217
263,3.54563E+11,Keto-I,-3.145171165
270,8.4854E+11,Keto-B,-3.01518178
270,5.4747E+11,Keto-S,-3.121888876
270,16698463201,Keto-P,-3.196490765
270,8.29979E+11,Keto-C,-3.135565758
270,1.02382E+11,Keto-K,-3.06007719
270,3.54563E+11,Keto-H,-3.144398689
271,8.4854E+11,Keto-S,-3.014356613
271,5.4747E+11,Keto-S,-3.121066332
271,16698463201,Keto-K,-3.195636988
271,8.29979E+11,Keto-J,-3.134777546
271,1.02382E+11,Keto-L,-3.059320927
271,3.54563E+11,Keto-P,-3.143641472
272,8.4854E+11,Keto-Q,-3.019158363
272,5.4747E+11,Keto-S,-3.125755548
272,16698463201,Keto-N,-3.200233936
272,8.29979E+11,Keto-M,-3.139416456
272,1.02382E+11,Keto-Q,-3.064009905
272,3.54563E+11,Keto-N,-3.148178101
273,8.4854E+11,Keto-I,-3.015644073
273,5.4747E+11,Keto-H,-3.122302055
273,16698463201,Keto-L,-3.19688797
273,8.29979E+11,Keto-B,-3.136033773
273,1.02382E+11,Keto-D,-3.060586929
273,3.54563E+11,Keto-I,-3.144847155
275,8.4854E+11,Keto-H,-3.014904022
275,5.4747E+11,Keto-S,-3.121614933
275,16698463201,Keto-D,-3.196216345
275,8.29979E+11,Keto-G,-3.135303497
275,1.02382E+11,Keto-S,-3.05991888
275,3.54563E+11,Keto-J,-3.144195557
276,8.4854E+11,Keto-G,-3.016116142
276,5.4747E+11,Keto-E,-3.122773647
276,16698463201,Keto-B,-3.197282553
276,8.29979E+11,Keto-I,-3.136445522
276,1.02382E+11,Keto-I,-3.060947418
276,3.54563E+11,Keto-I,-3.14530611
277,8.4854E+11,Keto-L,-3.0130229
277,5.4747E+11,Keto-B,-3.119790554
277,16698463201,Keto-P,-3.19441843
277,8.29979E+11,Keto-K,-3.133488417
277,1.02382E+11,Keto-M,-3.058019161
277,3.54563E+11,Keto-R,-3.142386913
279,8.4854E+11,Keto-H,-3.014984608
279,5.4747E+11,Keto-E,-3.121641636
279,16698463201,Keto-K,-3.19627142
279,8.29979E+11,Keto-I,-3.135337591
279,1.02382E+11,Keto-K,-3.059882879
279,3.54563E+11,Keto-F,-3.144184828
281,8.4854E+11,Keto-F,-3.014872551
281,5.4747E+11,Keto-Q,-3.121561527
281,16698463201,Keto-E,-3.196171999
281,8.29979E+11,Keto-D,-3.135276794
281,1.02382E+11,Keto-J,-3.059875727
281,3.54563E+11,Keto-H,-3.144139767
282,5.88376E+11,Keto-O,-1.984987497
282,9.00382E+11,Keto-B,-1.920058489
283,8.4854E+11,Keto-N,-3.016221285
283,5.4747E+11,Keto-S,-3.122897863
283,16698463201,Keto-E,-3.197471857
283,8.29979E+11,Keto-B,-3.13660264
283,1.02382E+11,Keto-R,-3.0611341
283,3.54563E+11,Keto-B,-3.145393848
284,8.4854E+11,Keto-J,-3.017046213
284,5.4747E+11,Keto-K,-3.12373209
284,16698463201,Keto-N,-3.198269129
284,8.29979E+11,Keto-B,-3.137356281
284,1.02382E+11,Keto-B,-3.061951876
284,3.54563E+11,Keto-N,-3.146196127
286,8.4854E+11,Keto-R,-3.014418602
286,5.4747E+11,Keto-J,-3.121103764
286,16698463201,Keto-Q,-3.195764065
286,8.29979E+11,Keto-I,-3.134849548
286,1.02382E+11,Keto-B,-3.059377193
286,3.54563E+11,Keto-D,-3.14366436
289,8.4854E+11,Keto-K,-3.015694857
289,5.4747E+11,Keto-R,-3.122371435
289,16698463201,Keto-E,-3.196972132
289,8.29979E+11,Keto-K,-3.136122942
289,1.02382E+11,Keto-G,-3.060622931
289,3.54563E+11,Keto-N,-3.144849062
291,8.4854E+11,Keto-O,-3.020620584
291,5.4747E+11,Keto-K,-3.127082825
291,16698463201,Keto-L,-3.201561213
291,8.29979E+11,Keto-O,-3.140797853
291,1.02382E+11,Keto-Q,-3.065439463
291,3.54563E+11,Keto-S,-3.14947319
292,8.4854E+11,Keto-A,-3.01493597
292,5.4747E+11,Keto-R,-3.121635199
292,16698463201,Keto-K,-3.196223974
292,8.29979E+11,Keto-F,-3.135313034
292,1.02382E+11,Keto-E,-3.05988884
292,3.54563E+11,Keto-O,-3.144154072
294,5.88376E+11,Keto-I,-1.962585449
294,9.00382E+11,Keto-N,-1.897877455
297,8.4854E+11,Keto-S,-3.018452168
297,5.4747E+11,Keto-Q,-3.125101566
297,16698463201,Keto-R,-3.199522734
297,8.29979E+11,Keto-F,-3.138798237
297,1.02382E+11,Keto-L,-3.06333518
297,3.54563E+11,Keto-M,-3.147474289
300,5.88376E+11,Keto-L,-1.970867634
300,9.00382E+11,Keto-F,-1.905990124
303,8.4854E+11,Keto-G,-3.016845942
303,5.4747E+11,Keto-G,-3.123529196
303,16698463201,Keto-A,-3.197985172
303,8.29979E+11,Keto-K,-3.137089968
303,1.02382E+11,Keto-H,-3.061692238
303,3.54563E+11,Keto-M,-3.145942211
305,8.4854E+11,Keto-C,-3.015644312
305,5.4747E+11,Keto-J,-3.122310162
305,16698463201,Keto-H,-3.196874857
305,8.29979E+11,Keto-M,-3.135993242
305,1.02382E+11,Keto-L,-3.060568094
305,3.54563E+11,Keto-F,-3.144835472
306,8.4854E+11,Keto-G,-3.014937162
306,5.4747E+11,Keto-H,-3.121623755
306,16698463201,Keto-B,-3.19621706
306,8.29979E+11,Keto-B,-3.135287762
306,1.02382E+11,Keto-Q,-3.059838772
306,3.54563E+11,Keto-E,-3.144184589
308,8.4854E+11,Keto-M,-3.012856007
308,5.4747E+11,Keto-I,-3.119605541
308,16698463201,Keto-H,-3.194204092
308,8.29979E+11,Keto-N,-3.133305311
308,1.02382E+11,Keto-L,-3.057757854
308,3.54563E+11,Keto-D,-3.142189264
314,5.88376E+11,Keto-O,-1.936974764
314,9.00382E+11,Keto-J,-1.872341871
315,5.88376E+11,Keto-Q,-1.977612257
315,9.00382E+11,Keto-A,-1.912746787
317,5.88376E+11,Keto-M,-1.956560016
317,9.00382E+11,Keto-I,-1.891902804
318,8.4854E+11,Keto-J,-3.015944719
318,5.4747E+11,Keto-C,-3.12261939
318,16698463201,Keto-F,-3.197180033
318,8.29979E+11,Keto-O,-3.136236906
318,1.02382E+11,Keto-C,-3.060793638
318,3.54563E+11,Keto-K,-3.145137072
319,5.88376E+11,Keto-L,-1.943180323
319,9.00382E+11,Keto-K,-1.878513098
322,8.4854E+11,Keto-A,-3.01380372
322,5.4747E+11,Keto-P,-3.120508432
322,16698463201,Keto-B,-3.195122004
322,8.29979E+11,Keto-B,-3.134201288
322,1.02382E+11,Keto-Q,-3.058760166
322,3.54563E+11,Keto-D,-3.143089056
323,8.4854E+11,Keto-S,-3.015718699
323,5.4747E+11,Keto-E,-3.12244606
323,16698463201,Keto-O,-3.196954727
323,8.29979E+11,Keto-E,-3.136079788
323,1.02382E+11,Keto-Q,-3.060688496
323,3.54563E+11,Keto-R,-3.14492631
326,8.4854E+11,Keto-F,-3.015077114
